run_id,data_dir,config_folder,split_group,label_code,csv_path,flac_path,avi_path,dir_path,csv_exists,flac_exists,avi_exists,csv_valid,flac_valid,avi_valid,csv_duration,flac_duration,avi_duration,csv_rows,flac_sample_rate,avi_fps,avi_frames,error_msg,has_all_modalities
09-26-22-0068-00,hackathon data/good_weld,good_weld_6_09-26-22_plane_plate,hackathon data/good_weld_good_weld_6_09-26-22_plane_plate,00,hackathon data/good_weld/good_weld_6_09-26-22_plane_plate/09-26-22-0068-00/09-26-22-0068-00.csv,hackathon data/good_weld/good_weld_6_09-26-22_plane_plate/09-26-22-0068-00/09-26-22-0068-00.flac,hackathon data/good_weld/good_weld_6_09-26-22_plane_plate/09-26-22-0068-00/09-26-22-0068-00.avi,hackathon data/good_weld/good_weld_6_09-26-22_plane_plate/09-26-22-0068-00,True,True,True,True,True,True,,,,0,,,0,[],True
03-19-23-0007-01,hackathon data/defect-weld,excessive_penetration_1_03-19-23_BSK46,hackathon data/defect-weld_excessive_penetration_1_03-19-23_BSK46,01,hackathon data/defect-weld/excessive_penetration_1_03-19-23_BSK46/03-19-23-0007-01/03-19-23-0007-01.csv,hackathon data/defect-weld/excessive_penetration_1_03-19-23_BSK46/03-19-23-0007-01/03-19-23-0007-01.flac,hackathon data/defect-weld/excessive_penetration_1_03-19-23_BSK46/03-19-23-0007-01/03-19-23-0007-01.avi,hackathon data/defect-weld/excessive_penetration_1_03-19-23_BSK46/03-19-23-0007-01,True,True,True,True,True,True,,,,0,,,0,[],True
10-21-22-0152-00,hackathon data/good_weld,good_weld_14_10-21-22_Plane_Plate,hackathon data/good_weld_good_weld_14_10-21-22_Plane_Plate,00,hackathon data/good_weld/good_weld_14_10-21-22_Plane_Plate/10-21-22-0152-00/10-21-22-0152-00.csv,hackathon data/good_weld/good_weld_14_10-21-22_Plane_Plate/10-21-22-0152-00/10-21-22-0152-00.flac,hackathon data/good_weld/good_weld_14_10-21-22_Plane_Plate/10-21-22-0152-00/10-21-22-0152-00.avi,hackathon data/good_weld/good_weld_14_10-21-22_Plane_Plate/10-21-22-0152-00,True,True,True,True,True,True,,,,0,,,0,[],True
09-26-22-0011-00,hackathon data/good_weld,good_weld_3_09-26-22_plane_plate,hackathon data/good_weld_good_weld_3_09-26-22_plane_plate,00,hackathon data/good_weld/good_weld_3_09-26-22_plane_plate/09-26-22-0011-00/09-26-22-0011-00.csv,hackathon data/good_weld/good_weld_3_09-26-22_plane_plate/09-26-22-0011-00/09-26-22-0011-00.flac,hackathon data/good_weld/good_weld_3_09-26-22_plane_plate/09-26-22-0011-00/09-26-22-0011-00.avi,hackathon data/good_weld/good_weld_3_09-26-22_plane_plate/09-26-22-0011-00,True,True,True,True,True,True,,,,0,,,0,[],True
08-17-22-0015-00,hackathon data/good_weld,good_weld_08_17_22_plane_plate,hackathon data/good_weld_good_weld_08_17_22_plane_plate,00,hackathon data/good_weld/good_weld_08_17_22_plane_plate/08-17-22-0015-00/08-17-22-0015-00.csv,hackathon data/good_weld/good_weld_08_17_22_plane_plate/08-17-22-0015-00/08-17-22-0015-00.flac,hackathon data/good_weld/good_weld_08_17_22_plane_plate/08-17-22-0015-00/08-17-22-0015-00.avi,hackathon data/good_weld/good_weld_08_17_22_plane_plate/08-17-22-0015-00,True,True,True,True,True,True,,,,0,,,0,[],True
11-21-22-0110-07,hackathon data/defect-weld,lack_of_fusion_7_11-21-22_butt,hackathon data/defect-weld_lack_of_fusion_7_11-21-22_butt,07,hackathon data/defect-weld/lack_of_fusion_7_11-21-22_butt/11-21-22-0110-07/11-21-22-0110-07.csv,hackathon data/defect-weld/lack_of_fusion_7_11-21-22_butt/11-21-22-0110-07/11-21-22-0110-07.flac,hackathon data/defect-weld/lack_of_fusion_7_11-21-22_butt/11-21-22-0110-07/11-21-22-0110-07.avi,hackathon data/defect-weld/lack_of_fusion_7_11-21-22_butt/11-21-22-0110-07,True,True,True,True,True,True,,,,0,,,0,[],True
11-20-22-0274-00,hackathon data/good_weld,good_weld_20_11-20-22_plane_plate,hackathon data/good_weld_good_weld_20_11-20-22_plane_plate,00,hackathon data/good_weld/good_weld_20_11-20-22_plane_plate/11-20-22-0274-00/11-20-22-0274-00.csv,hackathon data/good_weld/good_weld_20_11-20-22_plane_plate/11-20-22-0274-00/11-20-22-0274-00.flac,hackathon data/good_weld/good_weld_20_11-20-22_plane_plate/11-20-22-0274-00/11-20-22-0274-00.avi,hackathon data/good_weld/good_weld_20_11-20-22_plane_plate/11-20-22-0274-00,True,True,True,True,True,True,,,,0,,,0,[],True
12-24-22-0513-00,hackathon data/good_weld,good_weld_32_12-24-22_butt_BSK46,hackathon data/good_weld_good_weld_32_12-24-22_butt_BSK46,00,hackathon data/good_weld/good_weld_32_12-24-22_butt_BSK46/12-24-22-0513-00/12-24-22-0513-00.csv,hackathon data/good_weld/good_weld_32_12-24-22_butt_BSK46/12-24-22-0513-00/12-24-22-0513-00.flac,hackathon data/good_weld/good_weld_32_12-24-22_butt_BSK46/12-24-22-0513-00/12-24-22-0513-00.avi,hackathon data/good_weld/good_weld_32_12-24-22_butt_BSK46/12-24-22-0513-00,True,True,True,True,True,True,,,,0,,,0,[],True
10-21-22-0178-00,hackathon data/good_weld,good_weld_15_10-21-22_Plane_Plate,hackathon data/good_weld_good_weld_15_10-21-22_Plane_Plate,00,hackathon data/good_weld/good_weld_15_10-21-22_Plane_Plate/10-21-22-0178-00/10-21-22-0178-00.csv,hackathon data/good_weld/good_weld_15_10-21-22_Plane_Plate/10-21-22-0178-00/10-21-22-0178-00.flac,hackathon data/good_weld/good_weld_15_10-21-22_Plane_Plate/10-21-22-0178-00/10-21-22-0178-00.avi,hackathon data/good_weld/good_weld_15_10-21-22_Plane_Plate/10-21-22-0178-00,True,True,True,True,True,True,,,,0,,,0,[],True
12-04-22-0102-02,hackathon data/defect-weld,burnthrough_weld_7_12-04-22_butt_joint,hackathon data/defect-weld_burnthrough_weld_7_12-04-22_butt_joint,02,hackathon data/defect-weld/burnthrough_weld_7_12-04-22_butt_joint/12-04-22-0102-02/12-04-22-0102-02.csv,hackathon data/defect-weld/burnthrough_weld_7_12-04-22_butt_joint/12-04-22-0102-02/12-04-22-0102-02.flac,hackathon data/defect-weld/burnthrough_weld_7_12-04-22_butt_joint/12-04-22-0102-02/12-04-22-0102-02.avi,hackathon data/defect-weld/burnthrough_weld_7_12-04-22_butt_joint/12-04-22-0102-02,True,True,True,True,True,True,,,,0,,,0,[],True
09-26-22-0076-00,hackathon data/good_weld,good_weld_6_09-26-22_plane_plate,hackathon data/good_weld_good_weld_6_09-26-22_plane_plate,00,hackathon data/good_weld/good_weld_6_09-26-22_plane_plate/09-26-22-0076-00/09-26-22-0076-00.csv,hackathon data/good_weld/good_weld_6_09-26-22_plane_plate/09-26-22-0076-00/09-26-22-0076-00.flac,hackathon data/good_weld/good_weld_6_09-26-22_plane_plate/09-26-22-0076-00/09-26-22-0076-00.avi,hackathon data/good_weld/good_weld_6_09-26-22_plane_plate/09-26-22-0076-00,True,True,True,True,True,True,,,,0,,,0,[],True
02-19-23-0003-01,hackathon data/defect-weld,excessive_penetration_1_02-19-23_Fe410,hackathon data/defect-weld_excessive_penetration_1_02-19-23_Fe410,01,hackathon data/defect-weld/excessive_penetration_1_02-19-23_Fe410/02-19-23-0003-01/02-19-23-0003-01.csv,hackathon data/defect-weld/excessive_penetration_1_02-19-23_Fe410/02-19-23-0003-01/02-19-23-0003-01.flac,hackathon data/defect-weld/excessive_penetration_1_02-19-23_Fe410/02-19-23-0003-01/02-19-23-0003-01.avi,hackathon data/defect-weld/excessive_penetration_1_02-19-23_Fe410/02-19-23-0003-01,True,True,True,True,True,True,,,,0,,,0,[],True
09-05-22-0004-07,hackathon data/defect-weld,lack_of_fusion_1_09-05-2022_plane_plate,hackathon data/defect-weld_lack_of_fusion_1_09-05-2022_plane_plate,07,hackathon data/defect-weld/lack_of_fusion_1_09-05-2022_plane_plate/09-05-22-0004-07/09-05-22-0004-07.csv,hackathon data/defect-weld/lack_of_fusion_1_09-05-2022_plane_plate/09-05-22-0004-07/09-05-22-0004-07.flac,hackathon data/defect-weld/lack_of_fusion_1_09-05-2022_plane_plate/09-05-22-0004-07/09-05-22-0004-07.avi,hackathon data/defect-weld/lack_of_fusion_1_09-05-2022_plane_plate/09-05-22-0004-07,True,True,True,True,True,True,,,,0,,,0,[],True
10-16-22-0065-07,hackathon data/defect-weld,lack_of_fusion_5_10-16-22_butt,hackathon data/defect-weld_lack_of_fusion_5_10-16-22_butt,07,hackathon data/defect-weld/lack_of_fusion_5_10-16-22_butt/10-16-22-0065-07/10-16-22-0065-07.csv,hackathon data/defect-weld/lack_of_fusion_5_10-16-22_butt/10-16-22-0065-07/10-16-22-0065-07.flac,hackathon data/defect-weld/lack_of_fusion_5_10-16-22_butt/10-16-22-0065-07/10-16-22-0065-07.avi,hackathon data/defect-weld/lack_of_fusion_5_10-16-22_butt/10-16-22-0065-07,True,True,True,True,True,True,,,,0,,,0,[],True
11-27-22-0186-01,hackathon data/defect-weld,excessive_penetration_weld_11_11-27-22_butt,hackathon data/defect-weld_excessive_penetration_weld_11_11-27-22_butt,01,hackathon data/defect-weld/excessive_penetration_weld_11_11-27-22_butt/11-27-22-0186-01/11-27-22-0186-01.csv,hackathon data/defect-weld/excessive_penetration_weld_11_11-27-22_butt/11-27-22-0186-01/11-27-22-0186-01.flac,hackathon data/defect-weld/excessive_penetration_weld_11_11-27-22_butt/11-27-22-0186-01/11-27-22-0186-01.avi,hackathon data/defect-weld/excessive_penetration_weld_11_11-27-22_butt/11-27-22-0186-01,True,True,True,True,True,True,,,,0,,,0,[],True
09-09-22-0020-02,hackathon data/defect-weld,burnthrough_weld_1_09_09_2022_butt_joint,hackathon data/defect-weld_burnthrough_weld_1_09_09_2022_butt_joint,02,hackathon data/defect-weld/burnthrough_weld_1_09_09_2022_butt_joint/09-09-22-0020-02/09-09-22-0020-02.csv,hackathon data/defect-weld/burnthrough_weld_1_09_09_2022_butt_joint/09-09-22-0020-02/09-09-22-0020-02.flac,hackathon data/defect-weld/burnthrough_weld_1_09_09_2022_butt_joint/09-09-22-0020-02/09-09-22-0020-02.avi,hackathon data/defect-weld/burnthrough_weld_1_09_09_2022_butt_joint/09-09-22-0020-02,True,True,True,True,True,True,,,,0,,,0,[],True
10-02-22-0031-01,hackathon data/defect-weld,excessive_penetration_weld_3_10-02-22_butt,hackathon data/defect-weld_excessive_penetration_weld_3_10-02-22_butt,01,hackathon data/defect-weld/excessive_penetration_weld_3_10-02-22_butt/10-02-22-0031-01/10-02-22-0031-01.csv,hackathon data/defect-weld/excessive_penetration_weld_3_10-02-22_butt/10-02-22-0031-01/10-02-22-0031-01.flac,hackathon data/defect-weld/excessive_penetration_weld_3_10-02-22_butt/10-02-22-0031-01/10-02-22-0031-01.avi,hackathon data/defect-weld/excessive_penetration_weld_3_10-02-22_butt/10-02-22-0031-01,True,True,True,True,True,True,,,,0,,,0,[],True
08-11-22-0011-00,hackathon data/good_weld,good_weld_08_11_22_butt_joint,hackathon data/good_weld_good_weld_08_11_22_butt_joint,00,hackathon data/good_weld/good_weld_08_11_22_butt_joint/08-11-22-0011-00/08-11-22-0011-00.csv,hackathon data/good_weld/good_weld_08_11_22_butt_joint/08-11-22-0011-00/08-11-22-0011-00.flac,hackathon data/good_weld/good_weld_08_11_22_butt_joint/08-11-22-0011-00/08-11-22-0011-00.avi,hackathon data/good_weld/good_weld_08_11_22_butt_joint/08-11-22-0011-00,True,True,True,True,True,True,,,,0,,,0,[],True
10-21-22-0150-00,hackathon data/good_weld,good_weld_14_10-21-22_Plane_Plate,hackathon data/good_weld_good_weld_14_10-21-22_Plane_Plate,00,hackathon data/good_weld/good_weld_14_10-21-22_Plane_Plate/10-21-22-0150-00/10-21-22-0150-00.csv,hackathon data/good_weld/good_weld_14_10-21-22_Plane_Plate/10-21-22-0150-00/10-21-22-0150-00.flac,hackathon data/good_weld/good_weld_14_10-21-22_Plane_Plate/10-21-22-0150-00/10-21-22-0150-00.avi,hackathon data/good_weld/good_weld_14_10-21-22_Plane_Plate/10-21-22-0150-00,True,True,True,True,True,True,,,,0,,,0,[],True
02-14-23-0079-00,hackathon data/good_weld,good_weld_4_02-14-23_Fe410,hackathon data/good_weld_good_weld_4_02-14-23_Fe410,00,hackathon data/good_weld/good_weld_4_02-14-23_Fe410/02-14-23-0079-00/02-14-23-0079-00.csv,hackathon data/good_weld/good_weld_4_02-14-23_Fe410/02-14-23-0079-00/02-14-23-0079-00.flac,hackathon data/good_weld/good_weld_4_02-14-23_Fe410/02-14-23-0079-00/02-14-23-0079-00.avi,hackathon data/good_weld/good_weld_4_02-14-23_Fe410/02-14-23-0079-00,True,True,True,True,True,True,,,,0,,,0,[],True
10-02-22-0007-01,hackathon data/defect-weld,excessive_penetration_weld_2_10-02-22_butt,hackathon data/defect-weld_excessive_penetration_weld_2_10-02-22_butt,01,hackathon data/defect-weld/excessive_penetration_weld_2_10-02-22_butt/10-02-22-0007-01/10-02-22-0007-01.csv,hackathon data/defect-weld/excessive_penetration_weld_2_10-02-22_butt/10-02-22-0007-01/10-02-22-0007-01.flac,hackathon data/defect-weld/excessive_penetration_weld_2_10-02-22_butt/10-02-22-0007-01/10-02-22-0007-01.avi,hackathon data/defect-weld/excessive_penetration_weld_2_10-02-22_butt/10-02-22-0007-01,True,True,True,True,True,True,,,,0,,,0,[],True
03-04-23-0023-08,hackathon data/defect-weld,excessive_convexity_2_03-04-23_Fe410,hackathon data/defect-weld_excessive_convexity_2_03-04-23_Fe410,08,hackathon data/defect-weld/excessive_convexity_2_03-04-23_Fe410/03-04-23-0023-08/03-04-23-0023-08.csv,hackathon data/defect-weld/excessive_convexity_2_03-04-23_Fe410/03-04-23-0023-08/03-04-23-0023-08.flac,hackathon data/defect-weld/excessive_convexity_2_03-04-23_Fe410/03-04-23-0023-08/03-04-23-0023-08.avi,hackathon data/defect-weld/excessive_convexity_2_03-04-23_Fe410/03-04-23-0023-08,True,True,True,True,True,True,,,,0,,,0,[],True
11-07-22-0130-01,hackathon data/defect-weld,excessive_penetration_weld_8_11-07-22_butt,hackathon data/defect-weld_excessive_penetration_weld_8_11-07-22_butt,01,hackathon data/defect-weld/excessive_penetration_weld_8_11-07-22_butt/11-07-22-0130-01/11-07-22-0130-01.csv,hackathon data/defect-weld/excessive_penetration_weld_8_11-07-22_butt/11-07-22-0130-01/11-07-22-0130-01.flac,hackathon data/defect-weld/excessive_penetration_weld_8_11-07-22_butt/11-07-22-0130-01/11-07-22-0130-01.avi,hackathon data/defect-weld/excessive_penetration_weld_8_11-07-22_butt/11-07-22-0130-01,True,True,True,True,True,True,,,,0,,,0,[],True
02-23-23-0128-01,hackathon data/defect-weld,excessive_penetration_7_02-23-23_Fe410,hackathon data/defect-weld_excessive_penetration_7_02-23-23_Fe410,01,hackathon data/defect-weld/excessive_penetration_7_02-23-23_Fe410/02-23-23-0128-01/02-23-23-0128-01.csv,hackathon data/defect-weld/excessive_penetration_7_02-23-23_Fe410/02-23-23-0128-01/02-23-23-0128-01.flac,hackathon data/defect-weld/excessive_penetration_7_02-23-23_Fe410/02-23-23-0128-01/02-23-23-0128-01.avi,hackathon data/defect-weld/excessive_penetration_7_02-23-23_Fe410/02-23-23-0128-01,True,True,True,True,True,True,,,,0,,,0,[],True
10-20-22-0110-00,hackathon data/good_weld,good_weld_12_10-20-22_Plane_Plate,hackathon data/good_weld_good_weld_12_10-20-22_Plane_Plate,00,hackathon data/good_weld/good_weld_12_10-20-22_Plane_Plate/10-20-22-0110-00/10-20-22-0110-00.csv,hackathon data/good_weld/good_weld_12_10-20-22_Plane_Plate/10-20-22-0110-00/10-20-22-0110-00.flac,hackathon data/good_weld/good_weld_12_10-20-22_Plane_Plate/10-20-22-0110-00/10-20-22-0110-00.avi,hackathon data/good_weld/good_weld_12_10-20-22_Plane_Plate/10-20-22-0110-00,True,True,True,True,True,True,,,,0,,,0,[],True
12-25-22-0261-07,hackathon data/defect-weld,lack_of_fusion_15_12-25-22_butt_BSK46,hackathon data/defect-weld_lack_of_fusion_15_12-25-22_butt_BSK46,07,hackathon data/defect-weld/lack_of_fusion_15_12-25-22_butt_BSK46/12-25-22-0261-07/12-25-22-0261-07.csv,hackathon data/defect-weld/lack_of_fusion_15_12-25-22_butt_BSK46/12-25-22-0261-07/12-25-22-0261-07.flac,hackathon data/defect-weld/lack_of_fusion_15_12-25-22_butt_BSK46/12-25-22-0261-07/12-25-22-0261-07.avi,hackathon data/defect-weld/lack_of_fusion_15_12-25-22_butt_BSK46/12-25-22-0261-07,True,True,True,True,True,True,,,,0,,,0,[],True
03-19-23-0001-00,hackathon data/good_weld,good_weld_1_03-19-23_BSK46,hackathon data/good_weld_good_weld_1_03-19-23_BSK46,00,hackathon data/good_weld/good_weld_1_03-19-23_BSK46/03-19-23-0001-00/03-19-23-0001-00.csv,hackathon data/good_weld/good_weld_1_03-19-23_BSK46/03-19-23-0001-00/03-19-23-0001-00.flac,hackathon data/good_weld/good_weld_1_03-19-23_BSK46/03-19-23-0001-00/03-19-23-0001-00.avi,hackathon data/good_weld/good_weld_1_03-19-23_BSK46/03-19-23-0001-00,True,True,True,True,True,True,,,,0,,,0,[],True
03-22-23-0106-06,hackathon data/defect-weld,overlap_6_03-22-23_Fe410,hackathon data/defect-weld_overlap_6_03-22-23_Fe410,06,hackathon data/defect-weld/overlap_6_03-22-23_Fe410/03-22-23-0106-06/03-22-23-0106-06.csv,hackathon data/defect-weld/overlap_6_03-22-23_Fe410/03-22-23-0106-06/03-22-23-0106-06.flac,hackathon data/defect-weld/overlap_6_03-22-23_Fe410/03-22-23-0106-06/03-22-23-0106-06.avi,hackathon data/defect-weld/overlap_6_03-22-23_Fe410/03-22-23-0106-06,True,True,True,True,True,True,,,,0,,,0,[],True
11-07-22-0082-01,hackathon data/defect-weld,excessive_penetration_weld_6_11-07-22_Butt,hackathon data/defect-weld_excessive_penetration_weld_6_11-07-22_Butt,01,hackathon data/defect-weld/excessive_penetration_weld_6_11-07-22_Butt/11-07-22-0082-01/11-07-22-0082-01.csv,hackathon data/defect-weld/excessive_penetration_weld_6_11-07-22_Butt/11-07-22-0082-01/11-07-22-0082-01.flac,hackathon data/defect-weld/excessive_penetration_weld_6_11-07-22_Butt/11-07-22-0082-01/11-07-22-0082-01.avi,hackathon data/defect-weld/excessive_penetration_weld_6_11-07-22_Butt/11-07-22-0082-01,True,True,True,True,True,True,,,,0,,,0,[],True
12-13-22-0294-00,hackathon data/good_weld,good_weld_21_12-13-22_butt,hackathon data/good_weld_good_weld_21_12-13-22_butt,00,hackathon data/good_weld/good_weld_21_12-13-22_butt/12-13-22-0294-00/12-13-22-0294-00.csv,hackathon data/good_weld/good_weld_21_12-13-22_butt/12-13-22-0294-00/12-13-22-0294-00.flac,hackathon data/good_weld/good_weld_21_12-13-22_butt/12-13-22-0294-00/12-13-22-0294-00.avi,hackathon data/good_weld/good_weld_21_12-13-22_butt/12-13-22-0294-00,True,True,True,True,True,True,,,,0,,,0,[],True
03-22-23-0010-06,hackathon data/defect-weld,overlap_1_03-22-23_BSK46,hackathon data/defect-weld_overlap_1_03-22-23_BSK46,06,hackathon data/defect-weld/overlap_1_03-22-23_BSK46/03-22-23-0010-06/03-22-23-0010-06.csv,hackathon data/defect-weld/overlap_1_03-22-23_BSK46/03-22-23-0010-06/03-22-23-0010-06.flac,hackathon data/defect-weld/overlap_1_03-22-23_BSK46/03-22-23-0010-06/03-22-23-0010-06.avi,hackathon data/defect-weld/overlap_1_03-22-23_BSK46/03-22-23-0010-06,True,True,True,True,True,True,,,,0,,,0,[],True
12-14-22-0244-02,hackathon data/defect-weld,burnthrough_weld_14_12-14-22_butt_joint,hackathon data/defect-weld_burnthrough_weld_14_12-14-22_butt_joint,02,hackathon data/defect-weld/burnthrough_weld_14_12-14-22_butt_joint/12-14-22-0244-02/12-14-22-0244-02.csv,hackathon data/defect-weld/burnthrough_weld_14_12-14-22_butt_joint/12-14-22-0244-02/12-14-22-0244-02.flac,hackathon data/defect-weld/burnthrough_weld_14_12-14-22_butt_joint/12-14-22-0244-02/12-14-22-0244-02.avi,hackathon data/defect-weld/burnthrough_weld_14_12-14-22_butt_joint/12-14-22-0244-02,True,True,True,True,True,True,,,,0,,,0,[],True
12-14-22-0250-02,hackathon data/defect-weld,burnthrough_weld_14_12-14-22_butt_joint,hackathon data/defect-weld_burnthrough_weld_14_12-14-22_butt_joint,02,hackathon data/defect-weld/burnthrough_weld_14_12-14-22_butt_joint/12-14-22-0250-02/12-14-22-0250-02.csv,hackathon data/defect-weld/burnthrough_weld_14_12-14-22_butt_joint/12-14-22-0250-02/12-14-22-0250-02.flac,hackathon data/defect-weld/burnthrough_weld_14_12-14-22_butt_joint/12-14-22-0250-02/12-14-22-0250-02.avi,hackathon data/defect-weld/burnthrough_weld_14_12-14-22_butt_joint/12-14-22-0250-02,True,True,True,True,True,True,,,,0,,,0,[],True
12-13-22-0366-00,hackathon data/good_weld,good_weld_25_12-13-22_butt,hackathon data/good_weld_good_weld_25_12-13-22_butt,00,hackathon data/good_weld/good_weld_25_12-13-22_butt/12-13-22-0366-00/12-13-22-0366-00.csv,hackathon data/good_weld/good_weld_25_12-13-22_butt/12-13-22-0366-00/12-13-22-0366-00.flac,hackathon data/good_weld/good_weld_25_12-13-22_butt/12-13-22-0366-00/12-13-22-0366-00.avi,hackathon data/good_weld/good_weld_25_12-13-22_butt/12-13-22-0366-00,True,True,True,True,True,True,,,,0,,,0,[],True
12-28-22-0286-02,hackathon data/defect-weld,burnthrough_weld_16_12-28-22_butt_joint_BSK46,hackathon data/defect-weld_burnthrough_weld_16_12-28-22_butt_joint_BSK46,02,hackathon data/defect-weld/burnthrough_weld_16_12-28-22_butt_joint_BSK46/12-28-22-0286-02/12-28-22-0286-02.csv,hackathon data/defect-weld/burnthrough_weld_16_12-28-22_butt_joint_BSK46/12-28-22-0286-02/12-28-22-0286-02.flac,hackathon data/defect-weld/burnthrough_weld_16_12-28-22_butt_joint_BSK46/12-28-22-0286-02/12-28-22-0286-02.avi,hackathon data/defect-weld/burnthrough_weld_16_12-28-22_butt_joint_BSK46/12-28-22-0286-02,True,True,True,True,True,True,,,,0,,,0,[],True
11-20-22-0271-00,hackathon data/good_weld,good_weld_20_11-20-22_plane_plate,hackathon data/good_weld_good_weld_20_11-20-22_plane_plate,00,hackathon data/good_weld/good_weld_20_11-20-22_plane_plate/11-20-22-0271-00/11-20-22-0271-00.csv,hackathon data/good_weld/good_weld_20_11-20-22_plane_plate/11-20-22-0271-00/11-20-22-0271-00.flac,hackathon data/good_weld/good_weld_20_11-20-22_plane_plate/11-20-22-0271-00/11-20-22-0271-00.avi,hackathon data/good_weld/good_weld_20_11-20-22_plane_plate/11-20-22-0271-00,True,True,True,True,True,True,,,,0,,,0,[],True
08-17-22-0003-00,hackathon data/good_weld,good_weld_08_17_22_plane_plate,hackathon data/good_weld_good_weld_08_17_22_plane_plate,00,hackathon data/good_weld/good_weld_08_17_22_plane_plate/08-17-22-0003-00/08-17-22-0003-00.csv,hackathon data/good_weld/good_weld_08_17_22_plane_plate/08-17-22-0003-00/08-17-22-0003-00.flac,hackathon data/good_weld/good_weld_08_17_22_plane_plate/08-17-22-0003-00/08-17-22-0003-00.avi,hackathon data/good_weld/good_weld_08_17_22_plane_plate/08-17-22-0003-00,True,True,True,True,True,True,,,,0,,,0,[],True
12-13-22-0282-00,hackathon data/good_weld,good_weld_21_12-13-22_butt,hackathon data/good_weld_good_weld_21_12-13-22_butt,00,hackathon data/good_weld/good_weld_21_12-13-22_butt/12-13-22-0282-00/12-13-22-0282-00.csv,hackathon data/good_weld/good_weld_21_12-13-22_butt/12-13-22-0282-00/12-13-22-0282-00.flac,hackathon data/good_weld/good_weld_21_12-13-22_butt/12-13-22-0282-00/12-13-22-0282-00.avi,hackathon data/good_weld/good_weld_21_12-13-22_butt/12-13-22-0282-00,True,True,True,True,True,True,,,,0,,,0,[],True
12-13-22-0337-00,hackathon data/good_weld,good_weld_23_12-13-22_butt,hackathon data/good_weld_good_weld_23_12-13-22_butt,00,hackathon data/good_weld/good_weld_23_12-13-22_butt/12-13-22-0337-00/12-13-22-0337-00.csv,hackathon data/good_weld/good_weld_23_12-13-22_butt/12-13-22-0337-00/12-13-22-0337-00.flac,hackathon data/good_weld/good_weld_23_12-13-22_butt/12-13-22-0337-00/12-13-22-0337-00.avi,hackathon data/good_weld/good_weld_23_12-13-22_butt/12-13-22-0337-00,True,True,True,True,True,True,,,,0,,,0,[],True
11-20-22-0227-00,hackathon data/good_weld,good_weld_18_11-18-22_plane_plate,hackathon data/good_weld_good_weld_18_11-18-22_plane_plate,00,hackathon data/good_weld/good_weld_18_11-18-22_plane_plate/11-20-22-0227-00/11-20-22-0227-00.csv,hackathon data/good_weld/good_weld_18_11-18-22_plane_plate/11-20-22-0227-00/11-20-22-0227-00.flac,hackathon data/good_weld/good_weld_18_11-18-22_plane_plate/11-20-22-0227-00/11-20-22-0227-00.avi,hackathon data/good_weld/good_weld_18_11-18-22_plane_plate/11-20-22-0227-00,True,True,True,True,True,True,,,,0,,,0,[],True
12-24-22-0503-00,hackathon data/good_weld,good_weld_32_12-24-22_butt_BSK46,hackathon data/good_weld_good_weld_32_12-24-22_butt_BSK46,00,hackathon data/good_weld/good_weld_32_12-24-22_butt_BSK46/12-24-22-0503-00/12-24-22-0503-00.csv,hackathon data/good_weld/good_weld_32_12-24-22_butt_BSK46/12-24-22-0503-00/12-24-22-0503-00.flac,hackathon data/good_weld/good_weld_32_12-24-22_butt_BSK46/12-24-22-0503-00/12-24-22-0503-00.avi,hackathon data/good_weld/good_weld_32_12-24-22_butt_BSK46/12-24-22-0503-00,True,True,True,True,True,True,,,,0,,,0,[],True
03-19-23-0002-08,hackathon data/defect-weld,excessive_convexity_1_03-19-23_BSK46,hackathon data/defect-weld_excessive_convexity_1_03-19-23_BSK46,08,hackathon data/defect-weld/excessive_convexity_1_03-19-23_BSK46/03-19-23-0002-08/03-19-23-0002-08.csv,hackathon data/defect-weld/excessive_convexity_1_03-19-23_BSK46/03-19-23-0002-08/03-19-23-0002-08.flac,hackathon data/defect-weld/excessive_convexity_1_03-19-23_BSK46/03-19-23-0002-08/03-19-23-0002-08.avi,hackathon data/defect-weld/excessive_convexity_1_03-19-23_BSK46/03-19-23-0002-08,True,True,True,True,True,True,,,,0,,,0,[],True
03-04-23-0027-08,hackathon data/defect-weld,excessive_convexity_2_03-04-23_Fe410,hackathon data/defect-weld_excessive_convexity_2_03-04-23_Fe410,08,hackathon data/defect-weld/excessive_convexity_2_03-04-23_Fe410/03-04-23-0027-08/03-04-23-0027-08.csv,hackathon data/defect-weld/excessive_convexity_2_03-04-23_Fe410/03-04-23-0027-08/03-04-23-0027-08.flac,hackathon data/defect-weld/excessive_convexity_2_03-04-23_Fe410/03-04-23-0027-08/03-04-23-0027-08.avi,hackathon data/defect-weld/excessive_convexity_2_03-04-23_Fe410/03-04-23-0027-08,True,True,True,True,True,True,,,,0,,,0,[],True
03-20-23-0128-11,hackathon data/defect-weld,crater_cracks_7_03-20-23_Fe410,hackathon data/defect-weld_crater_cracks_7_03-20-23_Fe410,11,hackathon data/defect-weld/crater_cracks_7_03-20-23_Fe410/03-20-23-0128-11/03-20-23-0128-11.csv,hackathon data/defect-weld/crater_cracks_7_03-20-23_Fe410/03-20-23-0128-11/03-20-23-0128-11.flac,hackathon data/defect-weld/crater_cracks_7_03-20-23_Fe410/03-20-23-0128-11/03-20-23-0128-11.avi,hackathon data/defect-weld/crater_cracks_7_03-20-23_Fe410/03-20-23-0128-11,True,True,True,True,True,True,,,,0,,,0,[],True
