run_id,data_dir,config_folder,split_group,label_code,csv_path,flac_path,avi_path,dir_path,csv_exists,flac_exists,avi_exists,csv_valid,flac_valid,avi_valid,csv_duration,flac_duration,avi_duration,csv_rows,flac_sample_rate,avi_fps,avi_frames,error_msg,has_all_modalities
12-13-22-0448-00,../therness/hackathon data/good_weld,good_weld_29_12-13-22_butt,../therness/hackathon data/good_weld_good_weld_29_12-13-22_butt,00,../therness/hackathon data/good_weld\good_weld_29_12-13-22_butt\12-13-22-0448-00\12-13-22-0448-00.csv,../therness/hackathon data/good_weld\good_weld_29_12-13-22_butt\12-13-22-0448-00\12-13-22-0448-00.flac,../therness/hackathon data/good_weld\good_weld_29_12-13-22_butt\12-13-22-0448-00\12-13-22-0448-00.avi,../therness/hackathon data/good_weld\good_weld_29_12-13-22_butt\12-13-22-0448-00,True,True,True,True,True,True,,,,0,,,0,[],True
12-13-22-0449-00,../therness/hackathon data/good_weld,good_weld_29_12-13-22_butt,../therness/hackathon data/good_weld_good_weld_29_12-13-22_butt,00,../therness/hackathon data/good_weld\good_weld_29_12-13-22_butt\12-13-22-0449-00\12-13-22-0449-00.csv,../therness/hackathon data/good_weld\good_weld_29_12-13-22_butt\12-13-22-0449-00\12-13-22-0449-00.flac,../therness/hackathon data/good_weld\good_weld_29_12-13-22_butt\12-13-22-0449-00\12-13-22-0449-00.avi,../therness/hackathon data/good_weld\good_weld_29_12-13-22_butt\12-13-22-0449-00,True,True,True,True,True,True,,,,0,,,0,[],True
12-13-22-0450-00,../therness/hackathon data/good_weld,good_weld_29_12-13-22_butt,../therness/hackathon data/good_weld_good_weld_29_12-13-22_butt,00,../therness/hackathon data/good_weld\good_weld_29_12-13-22_butt\12-13-22-0450-00\12-13-22-0450-00.csv,../therness/hackathon data/good_weld\good_weld_29_12-13-22_butt\12-13-22-0450-00\12-13-22-0450-00.flac,../therness/hackathon data/good_weld\good_weld_29_12-13-22_butt\12-13-22-0450-00\12-13-22-0450-00.avi,../therness/hackathon data/good_weld\good_weld_29_12-13-22_butt\12-13-22-0450-00,True,True,True,True,True,True,,,,0,,,0,[],True
12-13-22-0451-00,../therness/hackathon data/good_weld,good_weld_29_12-13-22_butt,../therness/hackathon data/good_weld_good_weld_29_12-13-22_butt,00,../therness/hackathon data/good_weld\good_weld_29_12-13-22_butt\12-13-22-0451-00\12-13-22-0451-00.csv,../therness/hackathon data/good_weld\good_weld_29_12-13-22_butt\12-13-22-0451-00\12-13-22-0451-00.flac,../therness/hackathon data/good_weld\good_weld_29_12-13-22_butt\12-13-22-0451-00\12-13-22-0451-00.avi,../therness/hackathon data/good_weld\good_weld_29_12-13-22_butt\12-13-22-0451-00,True,True,True,True,True,True,,,,0,,,0,[],True
12-13-22-0452-00,../therness/hackathon data/good_weld,good_weld_29_12-13-22_butt,../therness/hackathon data/good_weld_good_weld_29_12-13-22_butt,00,../therness/hackathon data/good_weld\good_weld_29_12-13-22_butt\12-13-22-0452-00\12-13-22-0452-00.csv,../therness/hackathon data/good_weld\good_weld_29_12-13-22_butt\12-13-22-0452-00\12-13-22-0452-00.flac,../therness/hackathon data/good_weld\good_weld_29_12-13-22_butt\12-13-22-0452-00\12-13-22-0452-00.avi,../therness/hackathon data/good_weld\good_weld_29_12-13-22_butt\12-13-22-0452-00,True,True,True,True,True,True,,,,0,,,0,[],True
12-13-22-0453-00,../therness/hackathon data/good_weld,good_weld_29_12-13-22_butt,../therness/hackathon data/good_weld_good_weld_29_12-13-22_butt,00,../therness/hackathon data/good_weld\good_weld_29_12-13-22_butt\12-13-22-0453-00\12-13-22-0453-00.csv,../therness/hackathon data/good_weld\good_weld_29_12-13-22_butt\12-13-22-0453-00\12-13-22-0453-00.flac,../therness/hackathon data/good_weld\good_weld_29_12-13-22_butt\12-13-22-0453-00\12-13-22-0453-00.avi,../therness/hackathon data/good_weld\good_weld_29_12-13-22_butt\12-13-22-0453-00,True,True,True,True,True,True,,,,0,,,0,[],True
12-13-22-0454-00,../therness/hackathon data/good_weld,good_weld_29_12-13-22_butt,../therness/hackathon data/good_weld_good_weld_29_12-13-22_butt,00,../therness/hackathon data/good_weld\good_weld_29_12-13-22_butt\12-13-22-0454-00\12-13-22-0454-00.csv,../therness/hackathon data/good_weld\good_weld_29_12-13-22_butt\12-13-22-0454-00\12-13-22-0454-00.flac,../therness/hackathon data/good_weld\good_weld_29_12-13-22_butt\12-13-22-0454-00\12-13-22-0454-00.avi,../therness/hackathon data/good_weld\good_weld_29_12-13-22_butt\12-13-22-0454-00,True,True,True,True,True,True,,,,0,,,0,[],True
12-13-22-0455-00,../therness/hackathon data/good_weld,good_weld_29_12-13-22_butt,../therness/hackathon data/good_weld_good_weld_29_12-13-22_butt,00,../therness/hackathon data/good_weld\good_weld_29_12-13-22_butt\12-13-22-0455-00\12-13-22-0455-00.csv,../therness/hackathon data/good_weld\good_weld_29_12-13-22_butt\12-13-22-0455-00\12-13-22-0455-00.flac,../therness/hackathon data/good_weld\good_weld_29_12-13-22_butt\12-13-22-0455-00\12-13-22-0455-00.avi,../therness/hackathon data/good_weld\good_weld_29_12-13-22_butt\12-13-22-0455-00,True,True,True,True,True,True,,,,0,,,0,[],True
12-13-22-0456-00,../therness/hackathon data/good_weld,good_weld_29_12-13-22_butt,../therness/hackathon data/good_weld_good_weld_29_12-13-22_butt,00,../therness/hackathon data/good_weld\good_weld_29_12-13-22_butt\12-13-22-0456-00\12-13-22-0456-00.csv,../therness/hackathon data/good_weld\good_weld_29_12-13-22_butt\12-13-22-0456-00\12-13-22-0456-00.flac,../therness/hackathon data/good_weld\good_weld_29_12-13-22_butt\12-13-22-0456-00\12-13-22-0456-00.avi,../therness/hackathon data/good_weld\good_weld_29_12-13-22_butt\12-13-22-0456-00,True,True,True,True,True,True,,,,0,,,0,[],True
12-13-22-0457-00,../therness/hackathon data/good_weld,good_weld_29_12-13-22_butt,../therness/hackathon data/good_weld_good_weld_29_12-13-22_butt,00,../therness/hackathon data/good_weld\good_weld_29_12-13-22_butt\12-13-22-0457-00\12-13-22-0457-00.csv,../therness/hackathon data/good_weld\good_weld_29_12-13-22_butt\12-13-22-0457-00\12-13-22-0457-00.flac,../therness/hackathon data/good_weld\good_weld_29_12-13-22_butt\12-13-22-0457-00\12-13-22-0457-00.avi,../therness/hackathon data/good_weld\good_weld_29_12-13-22_butt\12-13-22-0457-00,True,True,True,True,True,True,,,,0,,,0,[],True
12-13-22-0458-00,../therness/hackathon data/good_weld,good_weld_29_12-13-22_butt,../therness/hackathon data/good_weld_good_weld_29_12-13-22_butt,00,../therness/hackathon data/good_weld\good_weld_29_12-13-22_butt\12-13-22-0458-00\12-13-22-0458-00.csv,../therness/hackathon data/good_weld\good_weld_29_12-13-22_butt\12-13-22-0458-00\12-13-22-0458-00.flac,../therness/hackathon data/good_weld\good_weld_29_12-13-22_butt\12-13-22-0458-00\12-13-22-0458-00.avi,../therness/hackathon data/good_weld\good_weld_29_12-13-22_butt\12-13-22-0458-00,True,True,True,True,True,True,,,,0,,,0,[],True
12-13-22-0459-00,../therness/hackathon data/good_weld,good_weld_29_12-13-22_butt,../therness/hackathon data/good_weld_good_weld_29_12-13-22_butt,00,../therness/hackathon data/good_weld\good_weld_29_12-13-22_butt\12-13-22-0459-00\12-13-22-0459-00.csv,../therness/hackathon data/good_weld\good_weld_29_12-13-22_butt\12-13-22-0459-00\12-13-22-0459-00.flac,../therness/hackathon data/good_weld\good_weld_29_12-13-22_butt\12-13-22-0459-00\12-13-22-0459-00.avi,../therness/hackathon data/good_weld\good_weld_29_12-13-22_butt\12-13-22-0459-00,True,True,True,True,True,True,,,,0,,,0,[],True
12-13-22-0460-00,../therness/hackathon data/good_weld,good_weld_29_12-13-22_butt,../therness/hackathon data/good_weld_good_weld_29_12-13-22_butt,00,../therness/hackathon data/good_weld\good_weld_29_12-13-22_butt\12-13-22-0460-00\12-13-22-0460-00.csv,../therness/hackathon data/good_weld\good_weld_29_12-13-22_butt\12-13-22-0460-00\12-13-22-0460-00.flac,../therness/hackathon data/good_weld\good_weld_29_12-13-22_butt\12-13-22-0460-00\12-13-22-0460-00.avi,../therness/hackathon data/good_weld\good_weld_29_12-13-22_butt\12-13-22-0460-00,True,True,True,True,True,True,,,,0,,,0,[],True
02-09-23-0035-00,../therness/hackathon data/good_weld,good_weld_2_02-09-23_Fe410,../therness/hackathon data/good_weld_good_weld_2_02-09-23_Fe410,00,../therness/hackathon data/good_weld\good_weld_2_02-09-23_Fe410\02-09-23-0035-00\02-09-23-0035-00.csv,../therness/hackathon data/good_weld\good_weld_2_02-09-23_Fe410\02-09-23-0035-00\02-09-23-0035-00.flac,../therness/hackathon data/good_weld\good_weld_2_02-09-23_Fe410\02-09-23-0035-00\02-09-23-0035-00.avi,../therness/hackathon data/good_weld\good_weld_2_02-09-23_Fe410\02-09-23-0035-00,True,True,True,True,True,True,,,,0,,,0,[],True
12-21-22-0461-00,../therness/hackathon data/good_weld,good_weld_30_12-21-22_plane_plate_BSK46,../therness/hackathon data/good_weld_good_weld_30_12-21-22_plane_plate_BSK46,00,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0461-00\12-21-22-0461-00.csv,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0461-00\12-21-22-0461-00.flac,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0461-00\12-21-22-0461-00.avi,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0461-00,True,True,True,True,True,True,,,,0,,,0,[],True
12-21-22-0462-00,../therness/hackathon data/good_weld,good_weld_30_12-21-22_plane_plate_BSK46,../therness/hackathon data/good_weld_good_weld_30_12-21-22_plane_plate_BSK46,00,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0462-00\12-21-22-0462-00.csv,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0462-00\12-21-22-0462-00.flac,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0462-00\12-21-22-0462-00.avi,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0462-00,True,True,True,True,True,True,,,,0,,,0,[],True
12-21-22-0463-00,../therness/hackathon data/good_weld,good_weld_30_12-21-22_plane_plate_BSK46,../therness/hackathon data/good_weld_good_weld_30_12-21-22_plane_plate_BSK46,00,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0463-00\12-21-22-0463-00.csv,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0463-00\12-21-22-0463-00.flac,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0463-00\12-21-22-0463-00.avi,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0463-00,True,True,True,True,True,True,,,,0,,,0,[],True
12-21-22-0464-00,../therness/hackathon data/good_weld,good_weld_30_12-21-22_plane_plate_BSK46,../therness/hackathon data/good_weld_good_weld_30_12-21-22_plane_plate_BSK46,00,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0464-00\12-21-22-0464-00.csv,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0464-00\12-21-22-0464-00.flac,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0464-00\12-21-22-0464-00.avi,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0464-00,True,True,True,True,True,True,,,,0,,,0,[],True
12-21-22-0466-00,../therness/hackathon data/good_weld,good_weld_30_12-21-22_plane_plate_BSK46,../therness/hackathon data/good_weld_good_weld_30_12-21-22_plane_plate_BSK46,00,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0466-00\12-21-22-0466-00.csv,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0466-00\12-21-22-0466-00.flac,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0466-00\12-21-22-0466-00.avi,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0466-00,True,True,True,True,True,True,,,,0,,,0,[],True
12-21-22-0469-00,../therness/hackathon data/good_weld,good_weld_30_12-21-22_plane_plate_BSK46,../therness/hackathon data/good_weld_good_weld_30_12-21-22_plane_plate_BSK46,00,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0469-00\12-21-22-0469-00.csv,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0469-00\12-21-22-0469-00.flac,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0469-00\12-21-22-0469-00.avi,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0469-00,True,True,True,True,True,True,,,,0,,,0,[],True
12-21-22-0470-00,../therness/hackathon data/good_weld,good_weld_30_12-21-22_plane_plate_BSK46,../therness/hackathon data/good_weld_good_weld_30_12-21-22_plane_plate_BSK46,00,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0470-00\12-21-22-0470-00.csv,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0470-00\12-21-22-0470-00.flac,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0470-00\12-21-22-0470-00.avi,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0470-00,True,True,True,True,True,True,,,,0,,,0,[],True
12-21-22-0471-00,../therness/hackathon data/good_weld,good_weld_30_12-21-22_plane_plate_BSK46,../therness/hackathon data/good_weld_good_weld_30_12-21-22_plane_plate_BSK46,00,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0471-00\12-21-22-0471-00.csv,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0471-00\12-21-22-0471-00.flac,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0471-00\12-21-22-0471-00.avi,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0471-00,True,True,True,True,True,True,,,,0,,,0,[],True
12-21-22-0472-00,../therness/hackathon data/good_weld,good_weld_30_12-21-22_plane_plate_BSK46,../therness/hackathon data/good_weld_good_weld_30_12-21-22_plane_plate_BSK46,00,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0472-00\12-21-22-0472-00.csv,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0472-00\12-21-22-0472-00.flac,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0472-00\12-21-22-0472-00.avi,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0472-00,True,True,True,True,True,True,,,,0,,,0,[],True
12-21-22-0473-00,../therness/hackathon data/good_weld,good_weld_30_12-21-22_plane_plate_BSK46,../therness/hackathon data/good_weld_good_weld_30_12-21-22_plane_plate_BSK46,00,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0473-00\12-21-22-0473-00.csv,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0473-00\12-21-22-0473-00.flac,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0473-00\12-21-22-0473-00.avi,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0473-00,True,True,True,True,True,True,,,,0,,,0,[],True
12-21-22-0474-00,../therness/hackathon data/good_weld,good_weld_30_12-21-22_plane_plate_BSK46,../therness/hackathon data/good_weld_good_weld_30_12-21-22_plane_plate_BSK46,00,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0474-00\12-21-22-0474-00.csv,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0474-00\12-21-22-0474-00.flac,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0474-00\12-21-22-0474-00.avi,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0474-00,True,True,True,True,True,True,,,,0,,,0,[],True
12-21-22-0475-00,../therness/hackathon data/good_weld,good_weld_30_12-21-22_plane_plate_BSK46,../therness/hackathon data/good_weld_good_weld_30_12-21-22_plane_plate_BSK46,00,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0475-00\12-21-22-0475-00.csv,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0475-00\12-21-22-0475-00.flac,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0475-00\12-21-22-0475-00.avi,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0475-00,True,True,True,True,True,True,,,,0,,,0,[],True
12-21-22-0476-00,../therness/hackathon data/good_weld,good_weld_30_12-21-22_plane_plate_BSK46,../therness/hackathon data/good_weld_good_weld_30_12-21-22_plane_plate_BSK46,00,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0476-00\12-21-22-0476-00.csv,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0476-00\12-21-22-0476-00.flac,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0476-00\12-21-22-0476-00.avi,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0476-00,True,True,True,True,True,True,,,,0,,,0,[],True
12-21-22-0477-00,../therness/hackathon data/good_weld,good_weld_30_12-21-22_plane_plate_BSK46,../therness/hackathon data/good_weld_good_weld_30_12-21-22_plane_plate_BSK46,00,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0477-00\12-21-22-0477-00.csv,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0477-00\12-21-22-0477-00.flac,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0477-00\12-21-22-0477-00.avi,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0477-00,True,True,True,True,True,True,,,,0,,,0,[],True
12-21-22-0478-00,../therness/hackathon data/good_weld,good_weld_30_12-21-22_plane_plate_BSK46,../therness/hackathon data/good_weld_good_weld_30_12-21-22_plane_plate_BSK46,00,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0478-00\12-21-22-0478-00.csv,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0478-00\12-21-22-0478-00.flac,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0478-00\12-21-22-0478-00.avi,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0478-00,True,True,True,True,True,True,,,,0,,,0,[],True
12-21-22-0479-00,../therness/hackathon data/good_weld,good_weld_30_12-21-22_plane_plate_BSK46,../therness/hackathon data/good_weld_good_weld_30_12-21-22_plane_plate_BSK46,00,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0479-00\12-21-22-0479-00.csv,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0479-00\12-21-22-0479-00.flac,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0479-00\12-21-22-0479-00.avi,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0479-00,True,True,True,True,True,True,,,,0,,,0,[],True
12-21-22-0480-00,../therness/hackathon data/good_weld,good_weld_30_12-21-22_plane_plate_BSK46,../therness/hackathon data/good_weld_good_weld_30_12-21-22_plane_plate_BSK46,00,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0480-00\12-21-22-0480-00.csv,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0480-00\12-21-22-0480-00.flac,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0480-00\12-21-22-0480-00.avi,../therness/hackathon data/good_weld\good_weld_30_12-21-22_plane_plate_BSK46\12-21-22-0480-00,True,True,True,True,True,True,,,,0,,,0,[],True
12-22-22-0481-00,../therness/hackathon data/good_weld,good_weld_31_12-22-22_plane_plate_BSK46,../therness/hackathon data/good_weld_good_weld_31_12-22-22_plane_plate_BSK46,00,../therness/hackathon data/good_weld\good_weld_31_12-22-22_plane_plate_BSK46\12-22-22-0481-00\12-22-22-0481-00.csv,../therness/hackathon data/good_weld\good_weld_31_12-22-22_plane_plate_BSK46\12-22-22-0481-00\12-22-22-0481-00.flac,../therness/hackathon data/good_weld\good_weld_31_12-22-22_plane_plate_BSK46\12-22-22-0481-00\12-22-22-0481-00.avi,../therness/hackathon data/good_weld\good_weld_31_12-22-22_plane_plate_BSK46\12-22-22-0481-00,True,True,True,True,True,True,,,,0,,,0,[],True
12-22-22-0482-00,../therness/hackathon data/good_weld,good_weld_31_12-22-22_plane_plate_BSK46,../therness/hackathon data/good_weld_good_weld_31_12-22-22_plane_plate_BSK46,00,../therness/hackathon data/good_weld\good_weld_31_12-22-22_plane_plate_BSK46\12-22-22-0482-00\12-22-22-0482-00.csv,../therness/hackathon data/good_weld\good_weld_31_12-22-22_plane_plate_BSK46\12-22-22-0482-00\12-22-22-0482-00.flac,../therness/hackathon data/good_weld\good_weld_31_12-22-22_plane_plate_BSK46\12-22-22-0482-00\12-22-22-0482-00.avi,../therness/hackathon data/good_weld\good_weld_31_12-22-22_plane_plate_BSK46\12-22-22-0482-00,True,True,True,True,True,True,,,,0,,,0,[],True
12-22-22-0483-00,../therness/hackathon data/good_weld,good_weld_31_12-22-22_plane_plate_BSK46,../therness/hackathon data/good_weld_good_weld_31_12-22-22_plane_plate_BSK46,00,../therness/hackathon data/good_weld\good_weld_31_12-22-22_plane_plate_BSK46\12-22-22-0483-00\12-22-22-0483-00.csv,../therness/hackathon data/good_weld\good_weld_31_12-22-22_plane_plate_BSK46\12-22-22-0483-00\12-22-22-0483-00.flac,../therness/hackathon data/good_weld\good_weld_31_12-22-22_plane_plate_BSK46\12-22-22-0483-00\12-22-22-0483-00.avi,../therness/hackathon data/good_weld\good_weld_31_12-22-22_plane_plate_BSK46\12-22-22-0483-00,True,True,True,True,True,True,,,,0,,,0,[],True
12-22-22-0484-00,../therness/hackathon data/good_weld,good_weld_31_12-22-22_plane_plate_BSK46,../therness/hackathon data/good_weld_good_weld_31_12-22-22_plane_plate_BSK46,00,../therness/hackathon data/good_weld\good_weld_31_12-22-22_plane_plate_BSK46\12-22-22-0484-00\12-22-22-0484-00.csv,../therness/hackathon data/good_weld\good_weld_31_12-22-22_plane_plate_BSK46\12-22-22-0484-00\12-22-22-0484-00.flac,../therness/hackathon data/good_weld\good_weld_31_12-22-22_plane_plate_BSK46\12-22-22-0484-00\12-22-22-0484-00.avi,../therness/hackathon data/good_weld\good_weld_31_12-22-22_plane_plate_BSK46\12-22-22-0484-00,True,True,True,True,True,True,,,,0,,,0,[],True
12-22-22-0485-00,../therness/hackathon data/good_weld,good_weld_31_12-22-22_plane_plate_BSK46,../therness/hackathon data/good_weld_good_weld_31_12-22-22_plane_plate_BSK46,00,../therness/hackathon data/good_weld\good_weld_31_12-22-22_plane_plate_BSK46\12-22-22-0485-00\12-22-22-0485-00.csv,../therness/hackathon data/good_weld\good_weld_31_12-22-22_plane_plate_BSK46\12-22-22-0485-00\12-22-22-0485-00.flac,../therness/hackathon data/good_weld\good_weld_31_12-22-22_plane_plate_BSK46\12-22-22-0485-00\12-22-22-0485-00.avi,../therness/hackathon data/good_weld\good_weld_31_12-22-22_plane_plate_BSK46\12-22-22-0485-00,True,True,True,True,True,True,,,,0,,,0,[],True
12-22-22-0486-00,../therness/hackathon data/good_weld,good_weld_31_12-22-22_plane_plate_BSK46,../therness/hackathon data/good_weld_good_weld_31_12-22-22_plane_plate_BSK46,00,../therness/hackathon data/good_weld\good_weld_31_12-22-22_plane_plate_BSK46\12-22-22-0486-00\12-22-22-0486-00.csv,../therness/hackathon data/good_weld\good_weld_31_12-22-22_plane_plate_BSK46\12-22-22-0486-00\12-22-22-0486-00.flac,../therness/hackathon data/good_weld\good_weld_31_12-22-22_plane_plate_BSK46\12-22-22-0486-00\12-22-22-0486-00.avi,../therness/hackathon data/good_weld\good_weld_31_12-22-22_plane_plate_BSK46\12-22-22-0486-00,True,True,True,True,True,True,,,,0,,,0,[],True
12-22-22-0487-00,../therness/hackathon data/good_weld,good_weld_31_12-22-22_plane_plate_BSK46,../therness/hackathon data/good_weld_good_weld_31_12-22-22_plane_plate_BSK46,00,../therness/hackathon data/good_weld\good_weld_31_12-22-22_plane_plate_BSK46\12-22-22-0487-00\12-22-22-0487-00.csv,../therness/hackathon data/good_weld\good_weld_31_12-22-22_plane_plate_BSK46\12-22-22-0487-00\12-22-22-0487-00.flac,../therness/hackathon data/good_weld\good_weld_31_12-22-22_plane_plate_BSK46\12-22-22-0487-00\12-22-22-0487-00.avi,../therness/hackathon data/good_weld\good_weld_31_12-22-22_plane_plate_BSK46\12-22-22-0487-00,True,True,True,True,True,True,,,,0,,,0,[],True
12-22-22-0488-00,../therness/hackathon data/good_weld,good_weld_31_12-22-22_plane_plate_BSK46,../therness/hackathon data/good_weld_good_weld_31_12-22-22_plane_plate_BSK46,00,../therness/hackathon data/good_weld\good_weld_31_12-22-22_plane_plate_BSK46\12-22-22-0488-00\12-22-22-0488-00.csv,../therness/hackathon data/good_weld\good_weld_31_12-22-22_plane_plate_BSK46\12-22-22-0488-00\12-22-22-0488-00.flac,../therness/hackathon data/good_weld\good_weld_31_12-22-22_plane_plate_BSK46\12-22-22-0488-00\12-22-22-0488-00.avi,../therness/hackathon data/good_weld\good_weld_31_12-22-22_plane_plate_BSK46\12-22-22-0488-00,True,True,True,True,True,True,,,,0,,,0,[],True
12-22-22-0489-00,../therness/hackathon data/good_weld,good_weld_31_12-22-22_plane_plate_BSK46,../therness/hackathon data/good_weld_good_weld_31_12-22-22_plane_plate_BSK46,00,../therness/hackathon data/good_weld\good_weld_31_12-22-22_plane_plate_BSK46\12-22-22-0489-00\12-22-22-0489-00.csv,../therness/hackathon data/good_weld\good_weld_31_12-22-22_plane_plate_BSK46\12-22-22-0489-00\12-22-22-0489-00.flac,../therness/hackathon data/good_weld\good_weld_31_12-22-22_plane_plate_BSK46\12-22-22-0489-00\12-22-22-0489-00.avi,../therness/hackathon data/good_weld\good_weld_31_12-22-22_plane_plate_BSK46\12-22-22-0489-00,True,True,True,True,True,True,,,,0,,,0,[],True
